"doi","period","issn","ut"
"10.1007/s00702-016-1533-6",2016,"0300-9564","ut:000374980200007"
"10.1007/s00702-016-1557-y",2016,"0300-9564","ut:000376921800007"
"10.1007/s00702-016-1543-4",2016,"0300-9564","ut:000380713100017"
"10.1007/s00702-016-1573-y",2016,"0300-9564","ut:000380713100021"
"10.1007/s00702-016-1581-y",2016,"0300-9564","ut:000380713100019"
"10.1007/s00702-016-1561-2",2016,"0300-9564","ut:000380713100002"
"10.1007/s00702-016-1564-z",2016,"0300-9564","ut:000380713100009"
"10.1007/s00702-016-1595-5",2016,"0300-9564","ut:000380713100001"
"10.1007/s00702-016-1513-x",2016,"0300-9564","ut:000380713100015"
"10.1007/s00702-016-1544-3",2016,"0300-9564","ut:000380713100013"
"10.1007/s00702-016-1567-9",2016,"0300-9564","ut:000380713100014"
"10.1007/s00702-016-1512-y",2016,"0300-9564","ut:000380713100016"
"10.1007/s00702-016-1512-y",2016,"0300-9564","ut:000380713100016"
"10.1007/s00702-016-1582-x",2016,"0300-9564","ut:000380713100008"
"10.1007/s00702-016-1556-z",2016,"0300-9564","ut:000380713100004"
"10.1007/s00702-016-1556-z",2016,"0300-9564","ut:000380713100004"
"10.1007/s00702-016-1550-5",2016,"0300-9564","ut:000380713100012"
"10.1007/s00702-016-1553-2",2016,"0300-9564","ut:000380713100005"
"10.1007/s00702-016-1569-7",2016,"0300-9564","ut:000378992700012"
"10.1007/s00702-016-1620-8",2016,"0300-9564","ut:000388626300002"
"10.1007/s00702-016-1608-4",2016,"0300-9564","ut:000388626300017"
"10.1007/s00702-016-1602-x",2016,"0300-9564","ut:000386068700012"
"10.1007/s00702-016-1591-9",2016,"0300-9564","ut:000386068700002"
"10.1007/s00702-016-1570-1",2016,"0300-9564","ut:000382749200002"
"10.1007/s00702-016-1601-y",2016,"0300-9564","ut:000382749200001"
"10.1007/s00702-016-1584-8",2016,"0300-9564","ut:000382749200007"
"10.1007/s00702-016-1525-6",2016,"0300-9564","ut:000382749200005"
"10.1007/s00702-016-1541-6",2016,"0300-9564","ut:000385171100007"
"10.1007/s00702-016-1542-5",2016,"0300-9564","ut:000385171100009"
"10.1007/s00702-016-1609-3",2016,"0300-9564","ut:000385171100003"
"10.1007/s00702-016-1583-9",2016,"0300-9564","ut:000385171100004"
"10.1007/s00702-016-1613-7",2016,"0300-9564","ut:000385171100001"
"10.1007/s00702-016-1572-z",2016,"0300-9564","ut:000385171100012"
"10.1007/s00702-016-1568-8",2016,"0300-9564","ut:000385171100002"
"10.1007/s00702-016-1588-4",2016,"0300-9564","ut:000385171100005"
"10.1007/s00702-016-1664-9",2017,"0300-9564","ut:000394433100010"
"10.1007/s00702-016-1642-2",2017,"0300-9564","ut:000392516200014"
"10.1007/s00702-016-1646-y",2017,"0300-9564","ut:000392516200013"
"10.1007/s00702-016-1641-3",2017,"0300-9564","ut:000394160400010"
"10.1007/s00702-015-1466-5",2017,"0300-9564","ut:000394161800011"
"10.1007/s00702-016-1648-9",2017,"0300-9564","ut:000394160400006"
"10.1007/s00702-016-1639-x",2017,"0300-9564","ut:000394160400009"
"10.1007/s00702-015-1455-8",2017,"0300-9564","ut:000394161800012"
"10.1007/s00702-015-1482-5",2017,"0300-9564","ut:000394161800007"
"10.1007/s00702-015-1424-2",2017,"0300-9564","ut:000394161800008"
"10.1007/s00702-015-1448-7",2017,"0300-9564","ut:000394161800006"
"10.1007/s00702-016-1536-3",2017,"0300-9564","ut:000394161800009"
"10.1007/s00702-015-1491-4",2017,"0300-9564","ut:000394161800013"
"10.1007/s00702-015-1460-y",2017,"0300-9564","ut:000394161800014"
"10.1007/s00702-015-1432-2",2017,"0300-9564","ut:000394161800010"
"10.1007/s00702-015-1476-3",2017,"0300-9564","ut:000394161800015"
"10.1007/s00601-016-1077-1",2016,"0177-7963","ut:000379848000002"
"10.1007/s00601-016-1143-8",2016,"0177-7963","ut:000386369500004"
"10.1007/s00601-016-1146-5",2016,"0177-7963","ut:000386369500007"
"10.1007/s00601-016-1158-1",2016,"0177-7963","ut:000386369500012"
"10.1007/s00601-016-1140-y",2016,"0177-7963","ut:000386369500001"
"10.1007/s00601-016-1079-z",2016,"0177-7963","ut:000378784300004"
"10.1007/s00601-016-1046-8",2016,"0177-7963","ut:000378784300010"
"10.1007/s00601-016-1134-9",2016,"0177-7963","ut:000384882800013"
"10.1007/s00601-016-1135-8",2016,"0177-7963","ut:000384882800014"
"10.1007/s00601-016-1182-1",2017,"0177-7963","ut:000392415600022"
"10.1007/s00601-016-1178-x",2017,"0177-7963","ut:000392415600017"
"10.1007/s00601-016-1200-3",2017,"0177-7963","ut:000396115200024"
"10.1007/s00601-016-1185-y",2017,"0177-7963","ut:000392416600020"
"10.1007/s00601-017-1227-0",2017,"0177-7963","ut:000392416600030"
"10.1038/nrc.2016.89",2016,"1474-175X","ut:000387302100010"
"10.1038/nrc.2016.18",2016,"1474-175X","ut:000372796700006"
"10.1007/s12020-016-1131-2",2016,"1355-008X","ut:000388197900034"
"10.1007/s12020-016-1080-9",2016,"1355-008X","ut:000388197900018"
"10.1007/s12020-016-0913-x",2016,"1355-008X","ut:000386616300013"
"10.1007/s12020-016-1020-8",2016,"1355-008X","ut:000386616300007"
"10.1007/s12020-016-0983-9",2016,"1355-008X","ut:000386616300023"
"10.1007/s12020-016-0994-6",2016,"1355-008X","ut:000387235500030"
"10.1007/s12020-016-1084-5",2016,"1355-008X","ut:000387235500025"
"10.1007/s12020-015-0661-3",2016,"1355-008X","ut:000371182200020"
"10.1007/s12020-015-0792-6",2016,"1355-008X","ut:000371182200002"
"10.1007/s12020-016-0970-1",2016,"1355-008X","ut:000383022600022"
"10.1007/s12020-016-1004-8",2016,"1355-008X","ut:000383022600001"
"10.1007/s12020-016-0912-y",2016,"1355-008X","ut:000383022600035"
"10.1007/s12020-016-0976-8",2016,"1355-008X","ut:000380140800003"
"10.1007/s12020-016-0874-0",2016,"1355-008X","ut:000380140800033"
"10.1007/s12020-015-0783-7",2016,"1355-008X","ut:000373961700022"
"10.1007/s12020-016-1178-0",2017,"1355-008X","ut:000394966900028"
"10.1038/npp.2015.372",2016,"0893-133X","ut:000377842800010"
"10.1038/npp.2015.341",2016,"0893-133X","ut:000375968600007"
"10.1038/npp.2016.144",2016,"0893-133X","ut:000387570700017"
"10.1038/npp.2016.144",2016,"0893-133X","ut:000387570700017"
"10.1038/npp.2016.113",2016,"0893-133X","ut:000387570700009"
"10.1038/npp.2016.97",2016,"0893-133X","ut:000382901900019"
"10.1038/npp.2016.70",2016,"0893-133X","ut:000382901900007"
"10.1038/npp.2016.57",2016,"0893-133X","ut:000381653400012"
"10.1038/npp.2016.65",2016,"0893-133X","ut:000381653400016"
"10.1038/npp.2015.245",2016,"0893-133X","ut:000369786900002"
"10.1038/npp.2016.95",2017,"0893-133X","ut:000392166400007"
"10.1038/npp.2016.145",2017,"0893-133X","ut:000392166400005"
"10.1038/npp.2016.145",2017,"0893-133X","ut:000392166400005"
"10.1038/npp.2016.159",2017,"0893-133X","ut:000390083300029"
"10.1038/npp.2016.188",2017,"0893-133X","ut:000390083300039"
"10.1038/npp.2016.207",2017,"0893-133X","ut:000390083400012"
"10.1038/npp.201.170",2017,"0893-133X","ut:000390083400018"
"10.1038/npp.201.170",2017,"0893-133X","ut:000390083400018"
"10.1038/npp.2016.191",2017,"0893-133X","ut:000393725600003"
"10.1038/NMICROBIOL.2016.114",2016,"2058-5276","ut:000383605900004"
"10.1038/NMICROBIOL.2016.230",2016,"2058-5276","ut:000389140200016"
"10.1038/nmicrobiol.2016.247",2017,"2058-5276","ut:000397105300024"
"10.1038/nmicrobiol.2016.193",2017,"2058-5276","ut:000396366300013"
"10.1038/nmicrobiol.2016.188",2017,"2058-5276","ut:000396366300006"
"10.1038/nmicrobiol.2016.189",2017,"2058-5276","ut:000396366300008"
"10.1038/nmicrobiol.2016.215",2017,"2058-5276","ut:000397104900013"
"10.1038/nmicrobiol.2016.261",2017,"2058-5276","ut:000397104900023"
"10.1038/nmicrobiol.2016.206",2017,"2058-5276","ut:000397104900009"
"10.1038/npp.2015.203",2016,"0893-133X","ut:000368084100015"
"10.1038/npp.2015.235",2016,"0893-133X","ut:000366598400017"
"10.1038/npp.2015.242",2016,"0893-133X","ut:000366598400024"
"10.1038/npp.2015.291",2016,"0893-133X","ut:000371801200021"
"10.1038/npp.2015.270",2016,"0893-133X","ut:000371801200005"
"10.1038/npp.2015.153",2016,"0893-133X","ut:000366599400004"
"10.1038/npp.2015.170",2016,"0893-133X","ut:000366599400011"
"10.1038/npp.2015.336",2016,"0893-133X","ut:000373966000024"
"10.1038/npp.2015.313",2016,"0893-133X","ut:000373966000013"
"10.1038/npp.2015.312",2016,"0893-133X","ut:000373966000012"
"10.1038/npp.2015.310",2016,"0893-133X","ut:000373966000010"
"",2017,"1474-175X","ut:000397089500007"
"10.1038/cdd.2015.113",2016,"1350-9047","ut:000369726800008"
"10.1038/cdd.2015.75",2016,"1350-9047","ut:000368062000002"
"10.1038/cdd.2015.146",2016,"1350-9047","ut:000374127500008"
"10.1038/cdd.2015.146",2016,"1350-9047","ut:000374127500008"
"10.1038/cdd.2015.115",2016,"1350-9047","ut:000368062200016"
"10.1038/cdd.2016.4",2016,"1350-9047","ut:000375710000011"
"10.1038/cdd.2016.3",2016,"1350-9047","ut:000375710000012"
"10.1038/cdd.2016.75",2016,"1350-9047","ut:000388973000009"
"10.1038/cdd.2016.75",2016,"1350-9047","ut:000388973000009"
"10.1038/cdd.2016.79",2016,"1350-9047","ut:000388973000015"
"10.1038/cdd.2016.83",2016,"1350-9047","ut:000388973000007"
"10.1038/cdd.2016.83",2016,"1350-9047","ut:000388973000007"
"10.1038/cdd.2015.137",2016,"1350-9047","ut:000374126800013"
"10.1038/cdd.2015.170",2016,"1350-9047","ut:000374126800001"
"10.1038/cdd.2015.121",2016,"1350-9047","ut:000374126800004"
"10.1038/cdd.2016.129",2017,"1350-9047","ut:000395787600020"
"10.1038/cdd.2016.129",2017,"1350-9047","ut:000395787600020"
"10.1038/cdd.2016.102",2017,"1350-9047","ut:000395787600011"
"10.1038/cdd.2016.124",2017,"1350-9047","ut:000395789500012"
"10.1038/cdd.2016.124",2017,"1350-9047","ut:000395789500012"
"10.1038/cdd.2016.141",2017,"1350-9047","ut:000395789500017"
"10.1038/cdd.2016.165",2017,"1350-9047","ut:000397919400012"
"10.1038/nrclinonc.2016.144",2017,"1759-4774","ut:000396836100005"
"10.1038/nrclinonc.2016.15",2016,"1759-4774","ut:000376183100004"
"10.1038/nrclinonc.2016.179",2016,"1759-4774","ut:000388929200005"
"10.1038/nrclinonc.2016.127",2016,"1759-4774","ut:000384250300005"
"10.1038/nrclinonc.2016.133",2016,"1759-4774","ut:000384250300006"
"10.1007/s11150-015-9284-y",2016,"1569-5239","ut:000387238500005"
"10.1007/s11150-015-9299-4",2016,"1569-5239","ut:000387263800005"
"10.1007/s11150-014-9245-x",2016,"1569-5239","ut:000387238500006"
"10.1007/s11150-014-9279-0",2016,"1569-5239","ut:000387263800012"
"10.1007/s12144-015-9304-3",2016,"1046-1310","ut:000384587600012"
"10.1007/s12144-014-9296-4",2016,"1046-1310","ut:000384587600005"
"10.1007/s10044-015-0503-1",2016,"1433-7541","ut:000379266300018"
"10.1007/s10044-015-0498-7",2016,"1433-7541","ut:000374172600018"
"10.1007/s10044-015-0496-9",2016,"1433-7541","ut:000374172600013"
"10.1007/s40799-016-0129-2",2017,"0732-8818","ut:000396438400009"
"10.1007/s11906-016-0634-9",2016,"1522-6417","ut:000374255000002"
"10.1007/s11906-016-0649-2",2016,"1522-6417","ut:000375060400009"
"10.1007/s11906-016-0646-5",2016,"1522-6417","ut:000375060400006"
"10.1007/s11906-016-0655-4",2016,"1522-6417","ut:000376611600006"
"10.1007/s11906-016-0653-6",2016,"1522-6417","ut:000376611600004"
"10.1007/s11906-016-0692-z",2016,"1522-6417","ut:000388128800006"
"10.1007/s11906-017-0706-5",2017,"1522-6417","ut:000394287800006"
"10.1007/s11906-017-0698-1",2017,"1522-6417","ut:000394287800009"
"10.1038/mp.2014.193",2016,"1359-4184","ut:000367096900017"
"10.1038/mp.2015.230",2016,"1359-4184","ut:000374324000003"
"10.1038/mp.2015.125",2016,"1359-4184","ut:000376159600015"
"10.1038/mp.2015.175",2016,"1359-4184","ut:000380739500017"
"10.1038/mp.2016.54",2016,"1359-4184","ut:000380739500002"
"10.1038/mp.2015.212",2016,"1359-4184","ut:000388720600015"
"10.1038/mp.2015.194",2016,"1359-4184","ut:000388719600011"
"10.1038/mp.2015.174",2016,"1359-4184","ut:000382328900020"
"10.1038/mp.2016.87",2017,"1359-4184","ut:000394537100016"
"10.1038/mp.2016.201",2017,"1359-4184","ut:000394101200005"
"10.1038/mp.2016.71",2017,"1359-4184","ut:000394102600007"
"10.1038/nprot.2016.163",2017,"1754-2189","ut:000394186700008"
"10.1038/nprot.2016.164",2017,"1754-2189","ut:000394187000007"
"10.1038/nprot.2016.190",2017,"1754-2189","ut:000397282700007"
"10.1038/nprot.2016.190",2017,"1754-2189","ut:000397282700007"
"10.1038/hdy.2016.67",2016,"0018-067X","ut:000383707900012"
"10.1038/hdy.2016.75",2016,"0018-067X","ut:000383707900001"
"10.1038/hdy.2015.60",2016,"0018-067X","ut:000366280700002"
"10.1038/hdy.2016.14",2016,"0018-067X","ut:000375700100007"
"10.1038/hdy.2016.95",2017,"0018-067X","ut:000394362300004"
"10.1007/978-3-319-33581-0_21",2017,"2195-4356","ut:000398019900021"
"10.1007/978-3-319-33581-0_21",2017,"2195-4356","ut:000398019900021"
"10.1007/10_2015_330",2016,"0724-6145","ut:000395375800006"
"10.1007/10_2015_330",2016,"0724-6145","ut:000395375800006"
"10.1007/10_2015_328",2016,"0724-6145","ut:000395374200004"
"10.1007/10_2015_328",2016,"0724-6145","ut:000395374200004"
"10.1007/10_2015_327",2016,"0724-6145","ut:000395374200005"
"10.1007/10_2015_327",2016,"0724-6145","ut:000395374200005"
"10.1007/978-3-662-48868-3_58",2016,"2195-4356","ut:000381882400058"
"10.1007/978-3-662-48868-3_58",2016,"2195-4356","ut:000381882400058"
"10.1007/s11135-015-0264-3",2016,"0033-5177","ut:000382066000023"
"10.1007/s11135-015-0251-8",2016,"0033-5177","ut:000382066000010"
"10.1007/s11135-015-0259-0",2016,"0033-5177","ut:000382066000018"
"10.1007/s11135-015-0268-z",2016,"0033-5177","ut:000385199300005"
"10.1007/s11135-015-0222-0",2016,"0033-5177","ut:000377806100010"
"10.1007/s11135-015-0277-y",2016,"0033-5177","ut:000385199300014"
"10.1007/s11135-015-0218-9",2016,"0033-5177","ut:000377806100006"
"10.1007/s11135-015-0232-y",2016,"0033-5177","ut:000377806100018"
"10.1007/s10967-016-4999-7",2016,"0236-5731","ut:000388629900041"
"10.1007/s10967-016-4733-5",2016,"0236-5731","ut:000382139700018"
"10.1007/s10967-016-4743-3",2016,"0236-5731","ut:000382139700034"
"10.1007/s10967-015-4665-5",2016,"0236-5731","ut:000378410600022"
"10.1007/s10967-016-4768-7",2016,"0236-5731","ut:000378410600038"
"10.1007/s10967-015-4451-4",2016,"0236-5731","ut:000374066900032"
"10.1007/s10967-015-4227-x",2016,"0236-5731","ut:000372268600026"
"10.1007/s10967-016-5098-5",2017,"0236-5731","ut:000392075200098"
"10.1007/s10967-016-5051-7",2017,"0236-5731","ut:000392075200057"
"10.1007/s10967-016-5021-0",2017,"0236-5731","ut:000394343200051"
"10.1007/s10967-016-5125-6",2017,"0236-5731","ut:000394343200073"
"10.1007/s10967-016-4922-2",2017,"0236-5731","ut:000394343200011"
"10.1007/s10967-016-4960-9",2017,"0236-5731","ut:000394343200054"
"10.1007/s10967-016-5138-1",2017,"0236-5731","ut:000394343200001"
"10.1007/s10922-016-9369-9",2016,"1064-7570","ut:000378749900003"
"10.1007/s10922-016-9376-x",2016,"1064-7570","ut:000378749900012"
"10.1007/s10922-016-9380-1",2016,"1064-7570","ut:000378749900002"
"10.1007/s10994-016-5580-x",2016,"0885-6125","ut:000382051700009"
"10.1007/s10994-016-5577-5",2016,"0885-6125","ut:000382051700008"
"10.1007/s10994-016-5581-9",2016,"0885-6125","ut:000382051700011"
"10.1007/s10994-016-5564-x",2016,"0885-6125","ut:000374683800005"
"10.1007/s10994-016-5567-7",2016,"0885-6125","ut:000385355000001"
"10.1007/s10994-016-5552-1",2016,"0885-6125","ut:000383662900004"
"10.1007/s10994-015-5520-1",2016,"0885-6125","ut:000371460000004"
"10.1007/s10994-015-5517-9",2016,"0885-6125","ut:000371460000003"
"10.1007/s10460-015-9637-4",2016,"0889-048X","ut:000380260300009"
"10.1007/s10460-015-9610-2",2016,"0889-048X","ut:000375706900008"
"10.1007/s10460-015-9658-z",2016,"0889-048X","ut:000387667100001"
"10.1007/s00268-015-3401-1",2016,"0364-2313","ut:000376368600036"
"10.1007/s00268-016-3411-7",2016,"0364-2313","ut:000376368600011"
"10.1007/s00268-016-3456-7",2016,"0364-2313","ut:000377775100025"
"10.1007/s00268-016-3461-x",2016,"0364-2313","ut:000377775100031"
"10.1007/s00268-016-3470-9",2016,"0364-2313","ut:000377775100019"
"10.1007/s00268-016-3645-4",2016,"0364-2313","ut:000387709300008"
"10.1007/s00268-016-3656-1",2016,"0364-2313","ut:000387709300023"
"10.1007/s00268-016-3647-2",2016,"0364-2313","ut:000387709300033"
"10.1007/s00268-016-3612-0",2016,"0364-2313","ut:000386698800030"
"10.1007/s00268-016-3525-y",2016,"0364-2313","ut:000384405200025"
"10.1007/s00268-016-3524-z",2016,"0364-2313","ut:000384405200020"
"10.1007/s00268-016-3575-1",2016,"0364-2313","ut:000384405600013"
"10.1007/s00268-016-3520-3",2016,"0364-2313","ut:000384405600003"
"10.1007/s00268-016-3662-3",2017,"0364-2313","ut:000392147000035"
"10.1007/s00268-016-3808-3",2017,"0364-2313","ut:000392147000046"
"10.1007/s00268-016-3730-8",2017,"0364-2313","ut:000392147000030"
"10.1007/s00268-016-3650-7",2017,"0364-2313","ut:000392147000024"
"10.3103/S0891416816030095",2016,"0891-4168","ut:000393113600008"
"10.1007/s00202-016-0418-x",2016,"0948-7921","ut:000388180500003"
"10.1007/s00202-016-0419-9",2016,"0948-7921","ut:000388180500004"
"10.1007/s00202-016-0426-x",2016,"0948-7921","ut:000388180500006"
"10.1007/s00202-016-0417-y",2016,"0948-7921","ut:000388180500002"
"10.1007/s00202-016-0439-5",2016,"0948-7921","ut:000388180500009"
"10.1007/s00202-016-0429-7",2016,"0948-7921","ut:000388180500008"
"10.1007/s00202-016-0425-y",2016,"0948-7921","ut:000388180500005"
"10.1007/s00202-016-0433-y",2017,"0948-7921","ut:000394984100032"
"10.1007/s00202-016-0432-z",2017,"0948-7921","ut:000394984100037"
"10.1007/s00439-015-1616-8",2016,"0340-6717","ut:000367611900012"
"10.1007/s00439-015-1609-7",2016,"0340-6717","ut:000367611900004"
"10.1007/s00439-015-1610-1",2016,"0340-6717","ut:000367611900007"
"10.1007/s00439-016-1651-0",2016,"0340-6717","ut:000374459200008"
"10.1007/s00439-016-1651-0",2016,"0340-6717","ut:000374459200008"
"10.1007/s00439-016-1646-x",2016,"0340-6717","ut:000374459200002"
"10.1007/s00439-016-1646-x",2016,"0340-6717","ut:000374459200002"
"10.1007/s00439-016-1676-4",2016,"0340-6717","ut:000377364300012"
"10.1007/s00439-017-1758-y",2017,"0340-6717","ut:000394359900004"
"10.1007/s00439-017-1762-2",2017,"0340-6717","ut:000394359900006"
"10.1007/s00439-017-1762-2",2017,"0340-6717","ut:000394359900006"
"10.1007/s00439-017-1757-z",2017,"0340-6717","ut:000394359900003"
"10.1007/s00439-017-1757-z",2017,"0340-6717","ut:000394359900003"
"10.1007/s00439-016-1753-8",2017,"0340-6717","ut:000393822400001"
"10.1007/s00439-016-1743-x",2017,"0340-6717","ut:000393822400004"
"10.1007/s11999-016-4696-4",2016,"0009-921X","ut:000370150000039"
"10.1007/s11999-015-4408-5",2016,"0009-921X","ut:000368022600017"
"10.1007/s11999-016-4857-5",2016,"0009-921X","ut:000377418900033"
"10.1007/s11999-016-5105-8",2016,"0009-921X","ut:000387229700016"
"10.1007/s11999-016-4963-4",2016,"0009-921X","ut:000385251500032"
"10.1007/s11999-016-4883-3",2016,"0009-921X","ut:000380669800024"
"10.1007/s11999-016-4954-5",2016,"0009-921X","ut:000382930700039"
"10.1007/s11999-016-5144-1",2017,"0009-921X","ut:000391386700034"
"10.1007/s11999-016-5148-x",2017,"0009-921X","ut:000391386700053"
"10.1007/s11999-016-5061-3",2017,"0009-921X","ut:000391386700035"
"10.1007/s11999-016-4906-0",2017,"0009-921X","ut:000391931600021"
"10.1007/s11419-016-0320-2",2016,"1860-8965","ut:000379164800012"
"10.1007/s11419-016-0321-1",2016,"1860-8965","ut:000379164800013"
"10.1007/s11419-016-0318-9",2016,"1860-8965","ut:000379164800021"
"10.1007/s11419-016-0322-0",2016,"1860-8965","ut:000379164800014"
"10.1007/s11419-016-0339-4",2017,"1860-8965","ut:000391934700008"
"10.1007/s11419-016-0339-4",2017,"1860-8965","ut:000391934700008"
"10.1007/s11419-016-0344-7",2017,"1860-8965","ut:000391934700023"
"10.1007/s11419-016-0343-8",2017,"1860-8965","ut:000391934700012"
"10.1007/s00158-016-1445-y",2016,"1615-147X","ut:000381104400001"
"10.1007/s00158-016-1398-1",2016,"1615-147X","ut:000377460100007"
"10.1007/s00158-016-1404-7",2016,"1615-147X","ut:000377460100010"
"10.1007/s00158-016-1433-2",2016,"1615-147X","ut:000386356700022"
"10.1007/s00158-016-1463-9",2016,"1615-147X","ut:000386356700021"
"10.1007/s00158-016-1457-7",2016,"1615-147X","ut:000386356700018"
